Query_67057,NM_028052.4,100.000,2550,0,0,1,2550,2,2551,0.0,4710
Query_67057,AK078223.1,99.921,2540,2,0,1,2540,3,2542,0.0,4680
Query_67057,BC026512.1,100.000,2415,0,0,53,2467,1,2415,0.0,4460
Query_67057,AK005132.1,100.000,2384,0,0,79,2462,1,2384,0.0,4403
Query_67057,XM_021182224.1,97.615,2474,44,4,1,2467,2,2467,0.0,4228
Query_67057,NM_001163032.1,100.000,2263,0,0,288,2550,395,2657,0.0,4180
Query_67057,AK049661.1,99.911,2253,2,0,288,2540,241,2493,0.0,4150
Query_67057,AK032442.1,100.000,2148,0,0,288,2435,297,2444,0.0,3967
Query_67057,XM_021182225.1,98.013,2265,35,3,288,2550,396,2652,0.0,3925
Query_67057,XM_021203508.1,93.999,2483,99,22,1,2467,2,2450,0.0,3714
Query_67057,XM_021203509.1,93.857,2279,90,22,288,2550,396,2640,0.0,3387
Query_67057,AC132330.5,100.000,1747,0,0,804,2550,140427,142173,0.0,3227
Query_67057,AC132330.5,100.000,205,0,0,409,613,89617,89821,2.31e-100,379
Query_67057,AC132330.5,100.000,194,0,0,613,806,135274,135467,3.01e-94,359
Query_67057,AC132330.5,100.000,127,0,0,288,414,20211,20337,5.30e-57,235
Query_67057,XM_017599797.1,89.050,2411,199,29,80,2471,40,2404,0.0,2929
Query_67057,XM_006975084.2,86.400,2478,284,40,15,2470,10,2456,0.0,2660
Query_67057,XM_005076392.3,85.338,2394,307,35,92,2466,641,3009,0.0,2436
Query_67057,XM_006975085.2,86.836,2203,245,32,288,2470,392,2569,0.0,2420
Query_67057,XM_005348531.2,83.438,2385,338,37,112,2470,87,2440,0.0,2163
Query_67057,XM_021652230.1,85.652,2077,243,37,409,2465,16,2057,0.0,2134
Query_67057,XM_008827500.2,82.496,2348,343,56,151,2470,315,2622,0.0,1997
Query_67057,XM_005348532.3,83.024,2209,318,37,288,2470,419,2596,0.0,1949
Query_67057,XM_008827501.2,82.428,2208,326,50,288,2470,332,2502,0.0,1871
Query_67057,XM_011744053.1,80.519,2428,378,70,112,2466,318,2723,0.0,1775
Query_67057,XM_005547524.2,80.487,2424,380,69,112,2464,318,2719,0.0,1770
Query_67057,XM_007984863.1,80.363,2424,388,68,112,2466,203,2607,0.0,1759
Query_67057,XM_012059733.1,80.330,2425,387,66,112,2466,318,2722,0.0,1753
Query_67057,XM_003273653.2,80.182,2422,389,67,112,2466,8,2405,0.0,1729
Query_67057,XM_004035840.2,79.876,2420,395,66,112,2466,318,2710,0.0,1687
Query_67057,XM_014859284.1,80.109,2393,367,84,151,2466,209,2569,0.0,1681
Query_67057,XM_004419883.2,80.092,2391,370,80,151,2465,195,2555,0.0,1681
Query_67057,XM_001174562.3,79.705,2439,401,69,112,2483,313,2724,0.0,1676
Query_67057,XM_003811604.2,79.678,2421,398,69,112,2466,318,2710,0.0,1659
Query_67057,NM_001130003.2,79.669,2420,398,70,112,2465,133,2524,0.0,1657
Query_67057,XM_005600497.3,80.154,2338,367,74,200,2466,289,2600,0.0,1657
Query_67057,XM_005547525.2,80.596,2247,348,64,288,2466,457,2683,0.0,1653
Query_67057,XM_011744062.2,80.569,2249,347,65,288,2466,390,2618,0.0,1650
Query_67057,XM_007984864.1,80.401,2245,357,63,288,2466,388,2615,0.0,1631
Query_67057,CR936762.1,79.447,2423,403,71,112,2467,124,2518,0.0,1628
Query_67057,XM_012059734.1,80.365,2246,356,61,288,2466,892,3119,0.0,1626
Query_67057,XM_025885533.1,79.795,2336,370,79,205,2465,1,2309,0.0,1605
Query_67057,XM_025376947.1,82.288,1897,289,33,112,1968,323,2212,0.0,1598
Query_67057,XM_003273652.2,80.152,2242,361,61,288,2466,393,2613,0.0,1598
Query_67057,XM_009238830.2,83.047,1805,261,35,112,1879,203,1999,0.0,1596
Query_67057,XM_003273654.2,80.125,2244,362,61,286,2466,168,2390,0.0,1596
Query_67057,XM_008703112.1,79.836,2316,365,73,225,2465,6,2294,0.0,1596
Query_67057,XM_017955335.1,82.182,1897,291,33,112,1968,318,2207,0.0,1587
Query_67057,XM_010352905.1,82.220,1901,283,40,112,1968,208,2097,0.0,1587
Query_67057,XM_017875010.1,82.177,1902,282,43,112,1968,323,2212,0.0,1581
Query_67057,XM_004419885.2,80.062,2252,349,76,288,2465,395,2620,0.0,1580
Query_67057,XM_003940215.2,79.220,2435,383,84,112,2465,202,2594,0.0,1580
Query_67057,XM_019469833.1,79.522,2344,376,76,197,2465,209,2523,0.0,1574
Query_67057,XM_002915439.3,79.894,2263,361,70,205,2397,1,2239,0.0,1572
Query_67057,NM_001266609.1,80.619,2131,332,59,288,2353,372,2486,0.0,1572
Query_67057,XM_023200533.1,81.976,1903,291,36,112,1968,323,2219,0.0,1567
Query_67057,NM_001132025.1,82.715,1805,266,36,112,1879,94,1889,0.0,1563
Query_67057,XM_004035839.2,79.830,2241,365,62,288,2466,393,2608,0.0,1554
Query_67057,XM_019469834.1,79.499,2317,372,75,224,2465,226,2514,0.0,1552
Query_67057,XM_516566.4,79.646,2260,371,64,288,2483,388,2622,0.0,1543
Query_67057,XM_008964002.1,79.652,2241,368,64,288,2466,393,2607,0.0,1531
Query_67057,NM_144642.4,79.626,2243,368,65,288,2467,393,2609,0.0,1528
Query_67057,XM_025985293.1,82.402,1807,265,38,200,1964,178,1973,0.0,1526
Query_67057,XM_017005731.1,79.607,2241,368,65,288,2465,146,2360,0.0,1524
Query_67057,BC022518.1,79.581,2243,369,65,288,2467,142,2358,0.0,1522
Query_67057,AF411860.2,79.554,2240,369,65,288,2464,142,2355,0.0,1517
Query_67057,XM_017527363.1,82.149,1815,262,45,112,1879,318,2117,0.0,1500
Query_67057,XM_021674933.1,82.119,1812,263,41,112,1879,202,1996,0.0,1495
Query_67057,XM_006158033.1,84.763,1516,201,16,170,1663,279,1786,0.0,1493
Query_67057,XM_006158032.1,84.763,1516,201,16,170,1663,164,1671,0.0,1493
Query_67057,XM_004410837.2,82.794,1732,237,44,205,1890,1,1717,0.0,1491
Query_67057,XM_019795511.1,79.679,2180,349,70,288,2397,206,2361,0.0,1485
Query_67057,XM_025456452.1,81.989,1810,268,41,200,1964,184,1980,0.0,1483
Query_67057,XM_003432809.4,81.989,1810,268,41,200,1964,186,1982,0.0,1483
Query_67057,XM_011947192.1,86.324,1360,179,7,112,1466,323,1680,0.0,1474
Query_67057,XM_025376950.1,82.538,1718,258,28,288,1968,393,2105,0.0,1472
Query_67057,XM_025376949.1,82.500,1720,259,28,286,1968,168,1882,0.0,1471
Query_67057,XM_009238832.2,83.333,1626,231,30,288,1879,393,2012,0.0,1465
Query_67057,XM_009238831.2,83.292,1628,232,30,286,1879,168,1789,0.0,1463
Query_67057,XM_023249907.1,81.793,1818,266,45,197,1968,134,1932,0.0,1463
Query_67057,XM_010352907.1,82.462,1722,252,35,288,1968,393,2105,0.0,1461
Query_67057,XM_003894227.2,82.421,1718,260,28,288,1968,388,2100,0.0,1461
Query_67057,XM_010352906.1,82.425,1724,253,35,286,1968,168,1882,0.0,1459
